# omega(GeV)	rho(GeV^-1)
-0.485000	5.157730e-05
-0.480000	5.116240e-05
-0.475000	5.088440e-05
-0.470000	5.074570e-05
-0.465000	5.074840e-05
-0.460000	5.089490e-05
-0.455000	5.118720e-05
-0.450000	5.162800e-05
-0.445000	5.277640e-05
-0.440000	5.395940e-05
-0.435000	5.517770e-05
-0.430000	5.643160e-05
-0.425000	5.772180e-05
-0.420000	5.904880e-05
-0.415000	6.041300e-05
-0.410000	6.181510e-05
-0.405000	6.325560e-05
-0.400000	6.473510e-05
-0.395000	6.623180e-05
-0.390000	6.777340e-05
-0.385000	6.936060e-05
-0.380000	7.099400e-05
-0.375000	7.267440e-05
-0.370000	7.440260e-05
-0.365000	7.617910e-05
-0.360000	7.800480e-05
-0.355000	7.988050e-05
-0.350000	8.180690e-05
-0.345000	8.373290e-05
-0.340000	8.572220e-05
-0.335000	8.777580e-05
-0.330000	8.989480e-05
-0.325000	9.208020e-05
-0.320000	9.433300e-05
-0.315000	9.665430e-05
-0.310000	9.904500e-05
-0.305000	1.015060e-04
-0.300000	1.040400e-04
-0.295000	1.082630e-04
-0.290000	1.122190e-04
-0.285000	1.159000e-04
-0.280000	1.193030e-04
-0.275000	1.224220e-04
-0.270000	1.252520e-04
-0.265000	1.277880e-04
-0.260000	1.300240e-04
-0.255000	1.319550e-04
-0.250000	1.335750e-04
-0.245000	1.302930e-04
-0.240000	1.276590e-04
-0.235000	1.256830e-04
-0.230000	1.243780e-04
-0.225000	1.237570e-04
-0.220000	1.238330e-04
-0.215000	1.246190e-04
-0.210000	1.261270e-04
-0.205000	1.283710e-04
-0.200000	1.313660e-04
-0.195000	1.387670e-04
-0.190000	1.461790e-04
-0.185000	1.536010e-04
-0.180000	1.610320e-04
-0.175000	1.684730e-04
-0.170000	1.759220e-04
-0.165000	1.833800e-04
-0.160000	1.908460e-04
-0.155000	1.983200e-04
-0.150000	2.058010e-04
-0.145000	2.132970e-04
-0.140000	2.207970e-04
-0.135000	2.283020e-04
-0.130000	2.358120e-04
-0.125000	2.433250e-04
-0.120000	2.508420e-04
-0.115000	2.583630e-04
-0.110000	2.658860e-04
-0.105000	2.734120e-04
-0.100000	2.809390e-04
-0.095000	2.888070e-04
-0.090000	2.966040e-04
-0.085000	3.043290e-04
-0.080000	3.119810e-04
-0.075000	3.195560e-04
-0.070000	3.270540e-04
-0.065000	3.344720e-04
-0.060000	3.418090e-04
-0.055000	3.490610e-04
-0.050000	3.562270e-04
-0.045000	3.606740e-04
-0.040000	3.655820e-04
-0.035000	3.709610e-04
-0.030000	3.768200e-04
-0.025000	3.831690e-04
-0.020000	3.900190e-04
-0.015000	3.973790e-04
-0.010000	4.052600e-04
-0.005000	4.136730e-04
0.000000	4.226300e-04
0.005000	4.336900e-04
0.010000	4.449920e-04
0.015000	4.565410e-04
0.020000	4.683410e-04
0.025000	4.803970e-04
0.030000	4.927150e-04
0.035000	5.052980e-04
0.040000	5.181520e-04
0.045000	5.312820e-04
0.050000	5.446940e-04
0.055000	5.574540e-04
0.060000	5.707030e-04
0.065000	5.844490e-04
0.070000	5.987030e-04
0.075000	6.134780e-04
0.080000	6.287820e-04
0.085000	6.446290e-04
0.090000	6.610280e-04
0.095000	6.779930e-04
0.100000	6.955360e-04
0.105000	7.138780e-04
0.110000	7.327790e-04
0.115000	7.522510e-04
0.120000	7.723070e-04
0.125000	7.929580e-04
0.130000	8.142180e-04
0.135000	8.361010e-04
0.140000	8.586180e-04
0.145000	8.817850e-04
0.150000	9.056150e-04
0.155000	9.280460e-04
0.160000	9.516010e-04
0.165000	9.763050e-04
0.170000	1.002190e-03
0.175000	1.029270e-03
0.180000	1.057590e-03
0.185000	1.087170e-03
0.190000	1.118050e-03
0.195000	1.150240e-03
0.200000	1.183790e-03
0.205000	1.221250e-03
0.210000	1.259610e-03
0.215000	1.298890e-03
0.220000	1.339110e-03
0.225000	1.380290e-03
0.230000	1.422460e-03
0.235000	1.465630e-03
0.240000	1.509830e-03
0.245000	1.555080e-03
0.250000	1.601400e-03
0.255000	1.646460e-03
0.260000	1.693130e-03
0.265000	1.741450e-03
0.270000	1.791470e-03
0.275000	1.843220e-03
0.280000	1.896760e-03
0.285000	1.952120e-03
0.290000	2.009360e-03
0.295000	2.068510e-03
0.300000	2.129640e-03
0.305000	2.193490e-03
0.310000	2.259270e-03
0.315000	2.327020e-03
0.320000	2.396800e-03
0.325000	2.468660e-03
0.330000	2.542660e-03
0.335000	2.618840e-03
0.340000	2.697270e-03
0.345000	2.778010e-03
0.350000	2.861110e-03
0.355000	2.942420e-03
0.360000	3.027080e-03
0.365000	3.115190e-03
0.370000	3.206830e-03
0.375000	3.302120e-03
0.380000	3.401160e-03
0.385000	3.504050e-03
0.390000	3.610910e-03
0.395000	3.721850e-03
0.400000	3.836980e-03
0.405000	3.954110e-03
0.410000	4.076170e-03
0.415000	4.203290e-03
0.420000	4.335650e-03
0.425000	4.473380e-03
0.430000	4.616650e-03
0.435000	4.765630e-03
0.440000	4.920480e-03
0.445000	5.081400e-03
0.450000	5.248570e-03
0.455000	5.421740e-03
0.460000	5.601630e-03
0.465000	5.788450e-03
0.470000	5.982400e-03
0.475000	6.183710e-03
0.480000	6.392630e-03
0.485000	6.609370e-03
0.490000	6.834210e-03
0.495000	7.067390e-03
0.500000	7.309180e-03
0.505000	7.553660e-03
0.510000	7.808570e-03
0.515000	8.074240e-03
0.520000	8.351030e-03
0.525000	8.639330e-03
0.530000	8.939520e-03
0.535000	9.251990e-03
0.540000	9.577170e-03
0.545000	9.915490e-03
0.550000	1.026740e-02
0.555000	1.063370e-02
0.560000	1.101440e-02
0.565000	1.141020e-02
0.570000	1.182140e-02
0.575000	1.224880e-02
0.580000	1.269280e-02
0.585000	1.315400e-02
0.590000	1.363300e-02
0.595000	1.413050e-02
0.600000	1.464700e-02
0.605000	1.517700e-02
0.610000	1.572870e-02
0.615000	1.630300e-02
0.620000	1.690070e-02
0.625000	1.752270e-02
0.630000	1.816990e-02
0.635000	1.884320e-02
0.640000	1.954360e-02
0.645000	2.027210e-02
0.650000	2.102980e-02
0.655000	2.181160e-02
0.660000	2.262620e-02
0.665000	2.347480e-02
0.670000	2.435860e-02
0.675000	2.527920e-02
0.680000	2.623780e-02
0.685000	2.723610e-02
0.690000	2.827550e-02
0.695000	2.935770e-02
0.700000	3.048430e-02
0.705000	3.165720e-02
0.710000	3.287830e-02
0.715000	3.414950e-02
0.720000	3.547280e-02
0.725000	3.685030e-02
0.730000	3.828400e-02
0.735000	3.977640e-02
0.740000	4.132970e-02
0.745000	4.294650e-02
0.750000	4.462930e-02
0.755000	4.638050e-02
0.760000	4.820340e-02
0.765000	5.010080e-02
0.770000	5.207580e-02
0.775000	5.413150e-02
0.780000	5.627130e-02
0.785000	5.849860e-02
0.790000	6.081700e-02
0.795000	6.323020e-02
0.800000	6.574220e-02
0.805000	6.835800e-02
0.810000	7.108090e-02
0.815000	7.391530e-02
0.820000	7.686570e-02
0.825000	7.993690e-02
0.830000	8.313380e-02
0.835000	8.646170e-02
0.840000	8.992570e-02
0.845000	9.353150e-02
0.850000	9.728500e-02
0.855000	1.012030e-01
0.860000	1.052790e-01
0.865000	1.095190e-01
0.870000	1.139310e-01
0.875000	1.185210e-01
0.880000	1.232950e-01
0.885000	1.282610e-01
0.890000	1.334250e-01
0.895000	1.387970e-01
0.900000	1.443820e-01
0.905000	1.502150e-01
0.910000	1.562740e-01
0.915000	1.625670e-01
0.920000	1.691010e-01
0.925000	1.758860e-01
0.930000	1.829290e-01
0.935000	1.902390e-01
0.940000	1.978240e-01
0.945000	2.056930e-01
0.950000	2.138560e-01
0.955000	2.223620e-01
0.960000	2.311720e-01
0.965000	2.402920e-01
0.970000	2.497310e-01
0.975000	2.594970e-01
0.980000	2.695950e-01
0.985000	2.800320e-01
0.990000	2.908150e-01
0.995000	3.019500e-01
1.000000	3.134410e-01
1.005000	3.253470e-01
1.010000	3.376070e-01
1.015000	3.502240e-01
1.020000	3.631980e-01
1.025000	3.765300e-01
1.030000	3.902190e-01
1.035000	4.042630e-01
1.040000	4.186580e-01
1.045000	4.333990e-01
1.050000	4.484800e-01
1.055000	4.639620e-01
1.060000	4.797510e-01
1.065000	4.958350e-01
1.070000	5.121980e-01
1.075000	5.288240e-01
1.080000	5.456960e-01
1.090000	5.800910e-01
1.095000	5.975680e-01
1.100000	6.151970e-01
1.105000	6.329700e-01
1.110000	6.508270e-01
1.115000	6.687370e-01
1.120000	6.866680e-01
1.125000	7.045860e-01
1.130000	7.224570e-01
1.135000	7.402460e-01
1.140000	7.579150e-01
1.145000	7.754280e-01
1.150000	7.927470e-01
1.155000	8.098990e-01
1.160000	8.267660e-01
1.165000	8.433110e-01
1.170000	8.594970e-01
1.175000	8.752900e-01
1.180000	8.906540e-01
1.185000	9.055590e-01
1.190000	9.199730e-01
1.195000	9.338670e-01
1.200000	9.472160e-01
1.205000	9.598370e-01
1.210000	9.718880e-01
1.215000	9.833560e-01
1.220000	9.942310e-01
1.225000	1.004500e+00
1.230000	1.014170e+00
1.235000	1.023230e+00
1.240000	1.031670e+00
1.245000	1.039510e+00
1.250000	1.046740e+00
1.255000	1.053310e+00
1.260000	1.059310e+00
1.265000	1.064740e+00
1.270000	1.069610e+00
1.275000	1.073930e+00
1.280000	1.077700e+00
1.285000	1.080950e+00
1.290000	1.083690e+00
1.295000	1.085930e+00
1.300000	1.087680e+00
1.305000	1.088850e+00
1.310000	1.089590e+00
1.315000	1.089920e+00
1.320000	1.089870e+00
1.325000	1.089450e+00
1.330000	1.088680e+00
1.335000	1.087570e+00
1.340000	1.086150e+00
1.345000	1.084440e+00
1.350000	1.082440e+00
1.355000	1.080100e+00
1.360000	1.077540e+00
1.365000	1.074770e+00
1.370000	1.071800e+00
1.375000	1.068660e+00
1.380000	1.065360e+00
1.385000	1.061900e+00
1.390000	1.058290e+00
1.395000	1.054560e+00
1.400000	1.050710e+00
1.405000	1.046720e+00
1.410000	1.042640e+00
1.415000	1.038480e+00
1.420000	1.034240e+00
1.425000	1.029940e+00
1.430000	1.025580e+00
1.435000	1.021160e+00
1.440000	1.016700e+00
1.445000	1.012200e+00
1.450000	1.007670e+00
1.455000	1.003090e+00
1.460000	9.984920e-01
1.465000	9.938840e-01
1.470000	9.892670e-01
1.475000	9.846450e-01
1.480000	9.800190e-01
1.485000	9.753940e-01
1.490000	9.707710e-01
1.495000	9.661540e-01
1.500000	9.615440e-01
1.505000	9.569630e-01
1.510000	9.523900e-01
1.515000	9.478280e-01
1.520000	9.432770e-01
1.525000	9.387390e-01
1.530000	9.342140e-01
1.535000	9.297040e-01
1.540000	9.252090e-01
1.545000	9.207300e-01
1.550000	9.162680e-01
1.555000	9.118680e-01
1.560000	9.074760e-01
1.565000	9.030930e-01
1.570000	8.987190e-01
1.575000	8.943540e-01
1.580000	8.899970e-01
1.585000	8.856490e-01
1.590000	8.813080e-01
1.595000	8.769760e-01
1.600000	8.726510e-01
1.605000	8.683710e-01
1.610000	8.640890e-01
1.615000	8.598070e-01
1.620000	8.555220e-01
1.625000	8.512360e-01
1.630000	8.469470e-01
1.635000	8.426560e-01
1.640000	8.383610e-01
1.645000	8.340620e-01
1.650000	8.297590e-01
1.655000	8.254910e-01
1.660000	8.212100e-01
1.665000	8.169130e-01
1.670000	8.126020e-01
1.675000	8.082750e-01
1.680000	8.039320e-01
1.685000	7.995730e-01
1.690000	7.951970e-01
1.695000	7.908050e-01
1.700000	7.863950e-01
1.705000	7.820110e-01
1.710000	7.775980e-01
1.715000	7.731580e-01
1.720000	7.686890e-01
1.725000	7.641910e-01
1.730000	7.596640e-01
1.735000	7.551080e-01
1.740000	7.505230e-01
1.745000	7.459090e-01
1.750000	7.412650e-01
1.755000	7.366110e-01
1.760000	7.319220e-01
1.765000	7.271980e-01
1.770000	7.224410e-01
1.775000	7.176490e-01
1.780000	7.128240e-01
1.785000	7.079650e-01
1.790000	7.030730e-01
1.795000	6.981480e-01
1.800000	6.931910e-01
1.805000	6.882250e-01
1.810000	6.832210e-01
1.815000	6.781820e-01
1.820000	6.731060e-01
1.825000	6.679960e-01
1.830000	6.628510e-01
1.835000	6.576730e-01
1.840000	6.524630e-01
1.845000	6.472210e-01
1.850000	6.419490e-01
1.855000	6.366660e-01
1.860000	6.313500e-01
1.865000	6.260020e-01
1.870000	6.206220e-01
1.875000	6.152120e-01
1.880000	6.097730e-01
1.885000	6.043070e-01
1.890000	5.988150e-01
1.895000	5.932980e-01
1.900000	5.877580e-01
1.905000	5.821920e-01
1.910000	5.766070e-01
1.915000	5.710030e-01
1.920000	5.653820e-01
1.925000	5.597460e-01
1.930000	5.540960e-01
1.935000	5.484350e-01
1.940000	5.427630e-01
1.945000	5.370820e-01
1.950000	5.313950e-01
1.955000	5.257070e-01
1.960000	5.200140e-01
1.965000	5.143170e-01
1.970000	5.086180e-01
1.975000	5.029190e-01
1.980000	4.972210e-01
1.985000	4.915270e-01
1.990000	4.858370e-01
1.995000	4.801540e-01
2.000000	4.744800e-01
2.005000	4.688150e-01
2.010000	4.631610e-01
2.015000	4.575200e-01
2.020000	4.518940e-01
2.025000	4.462840e-01
2.030000	4.406910e-01
2.035000	4.351180e-01
2.040000	4.295660e-01
2.045000	4.240350e-01
2.050000	4.185290e-01
2.055000	4.130360e-01
2.060000	4.075710e-01
2.065000	4.021370e-01
2.070000	3.967350e-01
2.075000	3.913660e-01
2.080000	3.860300e-01
2.085000	3.807300e-01
2.090000	3.754650e-01
2.095000	3.702380e-01
2.100000	3.650490e-01
2.105000	3.598930e-01
2.110000	3.547790e-01
2.115000	3.497060e-01
2.120000	3.446760e-01
2.125000	3.396900e-01
2.130000	3.347470e-01
2.135000	3.298490e-01
2.140000	3.249960e-01
2.145000	3.201890e-01
2.150000	3.154280e-01
2.155000	3.107120e-01
2.160000	3.060430e-01
2.165000	3.014220e-01
2.170000	2.968510e-01
2.175000	2.923280e-01
2.180000	2.878540e-01
2.185000	2.834300e-01
2.190000	2.790560e-01
2.195000	2.747310e-01
2.200000	2.704570e-01
2.205000	2.662220e-01
2.210000	2.620400e-01
2.215000	2.579100e-01
2.220000	2.538320e-01
2.225000	2.498070e-01
2.230000	2.458340e-01
2.235000	2.419130e-01
2.240000	2.380440e-01
2.245000	2.342270e-01
2.250000	2.304610e-01
2.255000	2.267420e-01
2.260000	2.230750e-01
2.265000	2.194600e-01
2.270000	2.158960e-01
2.275000	2.123820e-01
2.280000	2.089190e-01
2.285000	2.055050e-01
2.290000	2.021420e-01
2.295000	1.988270e-01
2.300000	1.955610e-01
2.305000	1.923390e-01
2.310000	1.891660e-01
2.315000	1.860420e-01
2.320000	1.829640e-01
2.325000	1.799340e-01
2.330000	1.769510e-01
2.335000	1.740130e-01
2.340000	1.711210e-01
2.345000	1.682740e-01
2.350000	1.654720e-01
2.355000	1.627080e-01
2.360000	1.599880e-01
2.365000	1.573130e-01
2.370000	1.546820e-01
2.375000	1.520930e-01
2.380000	1.495460e-01
2.385000	1.470420e-01
2.390000	1.445780e-01
2.395000	1.421550e-01
2.400000	1.397720e-01
2.405000	1.374260e-01
2.410000	1.351200e-01
2.415000	1.328520e-01
2.420000	1.306220e-01
2.425000	1.284300e-01
2.430000	1.262740e-01
2.435000	1.241550e-01
2.440000	1.220710e-01
2.445000	1.200230e-01
2.450000	1.180090e-01
2.455000	1.160270e-01
2.460000	1.140800e-01
2.465000	1.121660e-01
2.470000	1.102840e-01
2.475000	1.084340e-01
2.480000	1.066160e-01
2.485000	1.048290e-01
2.490000	1.030730e-01
2.495000	1.013470e-01
2.500000	9.964970e-02
2.505000	9.797630e-02
2.510000	9.633280e-02
2.515000	9.471860e-02
2.520000	9.313330e-02
2.525000	9.157630e-02
2.530000	9.004720e-02
2.535000	8.854530e-02
2.540000	8.707030e-02
2.545000	8.562160e-02
2.550000	8.419870e-02
2.555000	8.280440e-02
2.560000	8.143430e-02
2.565000	8.008790e-02
2.570000	7.876480e-02
2.575000	7.746460e-02
2.580000	7.618690e-02
2.585000	7.493120e-02
2.590000	7.369710e-02
2.595000	7.248420e-02
2.600000	7.129210e-02
2.605000	7.012160e-02
2.610000	6.897080e-02
2.615000	6.783940e-02
2.620000	6.672720e-02
2.625000	6.563370e-02
2.630000	6.455860e-02
2.635000	6.350170e-02
2.640000	6.246250e-02
2.645000	6.144070e-02
2.650000	6.043620e-02
2.655000	5.944200e-02
2.660000	5.846600e-02
2.665000	5.750770e-02
2.670000	5.656690e-02
2.675000	5.564310e-02
2.680000	5.473610e-02
2.685000	5.384560e-02
2.690000	5.297120e-02
2.695000	5.211260e-02
2.700000	5.126960e-02
2.705000	5.044690e-02
2.710000	4.963790e-02
2.715000	4.884250e-02
2.720000	4.806030e-02
2.725000	4.729110e-02
2.730000	4.653460e-02
2.735000	4.579070e-02
2.740000	4.505900e-02
2.745000	4.433940e-02
2.750000	4.363170e-02
2.755000	4.293260e-02
2.760000	4.224550e-02
2.765000	4.157040e-02
2.770000	4.090700e-02
2.775000	4.025500e-02
2.780000	3.961430e-02
2.785000	3.898460e-02
2.790000	3.836580e-02
2.795000	3.775770e-02
2.800000	3.716000e-02
2.805000	3.657300e-02
2.810000	3.599600e-02
2.815000	3.542880e-02
2.820000	3.487120e-02
2.825000	3.432310e-02
2.830000	3.378420e-02
2.835000	3.325440e-02
2.840000	3.273360e-02
2.845000	3.222150e-02
2.850000	3.171800e-02
2.855000	3.122290e-02
2.860000	3.073600e-02
2.865000	3.025740e-02
2.870000	2.978680e-02
2.875000	2.932420e-02
2.880000	2.886930e-02
2.885000	2.842190e-02
2.890000	2.798210e-02
2.895000	2.754960e-02
2.900000	2.712430e-02
2.905000	2.670630e-02
2.910000	2.629510e-02
2.915000	2.589080e-02
2.920000	2.549310e-02
2.925000	2.510200e-02
2.930000	2.471730e-02
2.935000	2.433890e-02
2.940000	2.396680e-02
2.945000	2.360070e-02
2.950000	2.324070e-02
2.955000	2.288640e-02
2.960000	2.253790e-02
2.965000	2.219510e-02
2.970000	2.185800e-02
2.975000	2.152640e-02
2.980000	2.120020e-02
2.985000	2.087940e-02
2.990000	2.056380e-02
2.995000	2.025330e-02
3.000000	1.994790e-02
3.005000	1.964810e-02
3.010000	1.935310e-02
3.015000	1.906270e-02
3.020000	1.877690e-02
3.025000	1.849560e-02
3.030000	1.821860e-02
3.035000	1.794600e-02
3.040000	1.767770e-02
3.045000	1.741350e-02
3.050000	1.715350e-02
3.055000	1.689680e-02
3.060000	1.664420e-02
3.065000	1.639570e-02
3.070000	1.615120e-02
3.075000	1.591070e-02
3.080000	1.567400e-02
3.085000	1.544110e-02
3.090000	1.521200e-02
3.095000	1.498660e-02
3.100000	1.476480e-02
3.105000	1.454720e-02
3.110000	1.433300e-02
3.115000	1.412200e-02
3.120000	1.391440e-02
3.125000	1.370990e-02
3.130000	1.350850e-02
3.135000	1.331030e-02
3.140000	1.311510e-02
3.145000	1.292290e-02
3.150000	1.273360e-02
3.155000	1.254610e-02
3.160000	1.236170e-02
3.165000	1.218030e-02
3.170000	1.200210e-02
3.175000	1.182670e-02
3.180000	1.165430e-02
3.185000	1.148480e-02
3.190000	1.131810e-02
3.195000	1.115420e-02
3.200000	1.099300e-02
3.205000	1.083620e-02
3.210000	1.068170e-02
3.215000	1.052940e-02
3.220000	1.037920e-02
3.225000	1.023120e-02
3.230000	1.008530e-02
3.235000	9.941550e-03
3.240000	9.799810e-03
3.245000	9.660080e-03
3.250000	9.522340e-03
3.255000	9.386060e-03
3.260000	9.251830e-03
3.265000	9.119600e-03
3.270000	8.989360e-03
3.275000	8.861060e-03
3.280000	8.734690e-03
3.285000	8.610210e-03
3.290000	8.487590e-03
3.295000	8.366810e-03
3.300000	8.247830e-03
3.305000	8.130360e-03
3.310000	8.014700e-03
3.315000	7.900840e-03
3.320000	7.788740e-03
3.325000	7.678370e-03
3.330000	7.569710e-03
3.335000	7.462730e-03
3.340000	7.357410e-03
3.345000	7.253730e-03
3.350000	7.151640e-03
3.355000	7.051700e-03
3.360000	6.953190e-03
3.365000	6.856080e-03
3.370000	6.760360e-03
3.375000	6.666000e-03
3.380000	6.572990e-03
3.385000	6.481310e-03
3.390000	6.390930e-03
3.395000	6.301850e-03
3.400000	6.214030e-03
3.405000	6.127330e-03
3.410000	6.041890e-03
3.415000	5.957700e-03
3.420000	5.874740e-03
3.425000	5.792990e-03
3.430000	5.712430e-03
3.435000	5.633050e-03
3.440000	5.554830e-03
3.445000	5.477760e-03
3.450000	5.401810e-03
3.455000	5.327000e-03
3.460000	5.253280e-03
3.465000	5.180630e-03
3.470000	5.109030e-03
3.475000	5.038480e-03
3.480000	4.968950e-03
3.485000	4.900440e-03
3.490000	4.832920e-03
3.495000	4.766390e-03
3.500000	4.700820e-03
3.505000	4.636290e-03
3.510000	4.572690e-03
3.515000	4.509990e-03
3.520000	4.448190e-03
3.525000	4.387290e-03
3.530000	4.327250e-03
3.535000	4.268080e-03
3.540000	4.209760e-03
3.545000	4.152280e-03
3.550000	4.095620e-03
3.555000	4.039820e-03
3.560000	3.984810e-03
3.565000	3.930590e-03
3.570000	3.877140e-03
3.575000	3.824460e-03
3.580000	3.772520e-03
3.585000	3.721330e-03
3.590000	3.670880e-03
3.595000	3.621150e-03
3.600000	3.572130e-03
3.605000	3.523870e-03
3.610000	3.476290e-03
3.615000	3.429390e-03
3.620000	3.383150e-03
3.625000	3.337560e-03
3.630000	3.292620e-03
3.635000	3.248310e-03
3.640000	3.204630e-03
3.645000	3.161570e-03
3.650000	3.119130e-03
3.655000	3.077320e-03
3.660000	3.036110e-03
3.665000	2.995470e-03
3.670000	2.955400e-03
3.675000	2.915900e-03
3.680000	2.876950e-03
3.685000	2.838550e-03
3.690000	2.800700e-03
3.695000	2.763380e-03
3.700000	2.726580e-03
3.705000	2.690360e-03
3.710000	2.654650e-03
3.715000	2.619420e-03
3.720000	2.584690e-03
3.725000	2.550440e-03
3.730000	2.516670e-03
3.735000	2.483370e-03
3.740000	2.450530e-03
3.745000	2.418160e-03
3.750000	2.386230e-03
3.755000	2.354770e-03
3.760000	2.323740e-03
3.765000	2.293150e-03
3.770000	2.262990e-03
3.775000	2.233240e-03
3.780000	2.203920e-03
3.785000	2.175010e-03
3.790000	2.146510e-03
3.795000	2.118400e-03
3.800000	2.090700e-03
3.805000	2.063470e-03
3.810000	2.036610e-03
3.815000	2.010110e-03
3.820000	1.983970e-03
3.825000	1.958190e-03
3.830000	1.932750e-03
3.835000	1.907670e-03
3.840000	1.882920e-03
3.845000	1.858510e-03
3.850000	1.834440e-03
3.855000	1.810700e-03
3.860000	1.787290e-03
3.865000	1.764200e-03
3.870000	1.741420e-03
3.875000	1.718960e-03
3.880000	1.696800e-03
3.885000	1.674940e-03
3.890000	1.653390e-03
3.895000	1.632130e-03
3.900000	1.611170e-03
3.905000	1.590570e-03
3.910000	1.570240e-03
3.915000	1.550180e-03
3.920000	1.530380e-03
3.925000	1.510840e-03
3.930000	1.491550e-03
3.935000	1.472520e-03
3.940000	1.453730e-03
3.945000	1.435200e-03
3.950000	1.416900e-03
3.955000	1.398750e-03
3.960000	1.380870e-03
3.965000	1.363240e-03
3.970000	1.345860e-03
3.975000	1.328740e-03
3.980000	1.311860e-03
3.985000	1.295230e-03
3.990000	1.278850e-03
3.995000	1.262700e-03
4.000000	1.246800e-03
4.005000	1.231260e-03
4.010000	1.215920e-03
4.015000	1.200780e-03
4.020000	1.185840e-03
4.025000	1.171090e-03
4.030000	1.156540e-03
4.035000	1.142170e-03
4.040000	1.128000e-03
4.045000	1.114000e-03
4.050000	1.100200e-03
4.055000	1.086580e-03
4.060000	1.073140e-03
4.065000	1.059870e-03
4.070000	1.046780e-03
4.075000	1.033860e-03
4.080000	1.021110e-03
4.085000	1.008530e-03
4.090000	9.961180e-04
4.095000	9.838690e-04
4.100000	9.717830e-04
4.105000	9.600790e-04
4.110000	9.484840e-04
4.115000	9.369960e-04
4.120000	9.256140e-04
4.125000	9.143380e-04
4.130000	9.031660e-04
4.135000	8.920980e-04
4.140000	8.811310e-04
4.145000	8.702660e-04
4.150000	8.595010e-04
4.155000	8.484430e-04
4.160000	8.375740e-04
4.165000	8.268910e-04
4.170000	8.163920e-04
4.175000	8.060760e-04
4.180000	7.959390e-04
4.185000	7.859810e-04
4.190000	7.761990e-04
4.195000	7.665920e-04
4.200000	7.571560e-04
4.205000	7.481200e-04
4.210000	7.391990e-04
4.215000	7.303940e-04
4.220000	7.217020e-04
4.225000	7.131230e-04
4.230000	7.046560e-04
4.235000	6.962990e-04
4.240000	6.880510e-04
4.245000	6.799110e-04
4.250000	6.718780e-04
4.255000	6.639950e-04
4.260000	6.562070e-04
4.265000	6.485130e-04
4.270000	6.409100e-04
4.275000	6.334000e-04
4.280000	6.259800e-04
4.285000	6.186500e-04
4.290000	6.114080e-04
